,AMC240517P00000500,AMC240517P00001000,AMC240517P00001500,AMC240517P00002000,AMC240517P00002500,AMC240517P00003000,AMC240517P00003500,AMC240517P00004000,AMC240517P00004500,AMC240517P00005000,AMC240517P00005500,AMC240517P00006000,AMC240517P00006500,AMC240517P00007000,AMC240517P00008000,AMC240524P00000500,AMC240524P00001000,AMC240524P00001500,AMC240524P00002000,AMC240524P00002500,AMC240524P00003000,AMC240524P00003500,AMC240524P00004000,AMC240524P00004500,AMC240524P00005000,AMC240524P00005500,AMC240524P00006000,AMC240524P00006500,AMC240531P00000500,AMC240531P00001000,AMC240531P00001500,AMC240531P00002000,AMC240531P00002500,AMC240531P00003000,AMC240531P00003500,AMC240531P00004000,AMC240531P00004500,AMC240531P00005000,AMC240531P00005500,AMC240531P00006000,AMC240531P00006500,AMC240607P00000500,AMC240607P00001000,AMC240607P00001500,AMC240607P00002000,AMC240607P00002500,AMC240607P00003000,AMC240607P00003500,AMC240607P00004000,AMC240607P00004500,AMC240607P00005000,AMC240607P00005500,AMC240607P00006000,AMC240607P00006500,AMC240607P00007000,AMC240614P00000500,AMC240614P00001000,AMC240614P00001500,AMC240614P00002000,AMC240614P00002500,AMC240614P00003000,AMC240614P00003500,AMC240614P00004000,AMC240614P00004500,AMC240614P00005000,AMC240614P00005500,AMC240614P00006000,AMC240614P00006500,AMC240621P00000500,AMC240621P00001000,AMC240621P00001500,AMC240621P00002000,AMC240621P00002500,AMC240621P00003000,AMC240621P00003500,AMC240621P00004000,AMC240621P00004500,AMC240621P00005000,AMC240621P00005500,AMC240621P00006000,AMC240621P00007000,AMC240621P00008000,AMC240621P00009000,AMC240621P00010000,AMC240621P00011000,AMC240621P00012000,AMC240621P00013000,AMC240621P00014000,AMC240621P00015000,AMC240621P00016000,AMC240621P00017000,AMC240621P00019000,AMC240621P00020000,AMC240628P00000500,AMC240628P00001000,AMC240628P00001500,AMC240628P00002000,AMC240628P00002500,AMC240628P00003000,AMC240628P00003500,AMC240628P00004000,AMC240628P00004500,AMC240628P00005000,AMC240628P00005500,AMC240628P00006000,AMC240628P00006500,AMC240920P00000500,AMC240920P00001000,AMC240920P00001500,AMC240920P00002000,AMC240920P00002500,AMC240920P00003000,AMC240920P00003500,AMC240920P00004000,AMC240920P00004500,AMC240920P00005000,AMC240920P00005500,AMC240920P00006000,AMC240920P00007000,AMC240920P00008000,AMC240920P00009000,AMC241220P00000500,AMC241220P00001000,AMC241220P00001500,AMC241220P00002000,AMC241220P00002500,AMC241220P00003000,AMC241220P00003500,AMC241220P00004000,AMC241220P00004500,AMC241220P00005000,AMC241220P00005500,AMC241220P00006000,AMC241220P00007000,AMC250117P00000500,AMC250117P00001000,AMC250117P00001500,AMC250117P00002000,AMC250117P00002500,AMC250117P00003000,AMC250117P00003500,AMC250117P00004000,AMC250117P00004500,AMC250117P00005000,AMC250117P00005500,AMC250117P00006000,AMC250117P00007000,AMC250117P00008000,AMC250117P00010000,AMC250117P00012000,AMC250117P00015000,AMC250117P00017000,AMC250117P00020000,AMC250117P00022000,AMC250117P00025000,AMC250117P00027000,AMC250620P00000500,AMC250620P00001000,AMC250620P00001500,AMC250620P00002000,AMC250620P00002500,AMC250620P00003000,AMC250620P00003500,AMC250620P00004000,AMC250620P00004500,AMC250620P00005000,AMC250620P00005500,AMC250620P00007000,AMC250620P00008000,AMC250620P00010000,AMC250620P00012000,AMC250620P00015000,AMC250620P00017000,AMC250620P00020000,AMC250620P00022000,AMC250620P00025000,AMC250620P00027000,AMC260116P00000500,AMC260116P00001000,AMC260116P00001500,AMC260116P00002000,AMC260116P00002500,AMC260116P00003000,AMC260116P00003500,AMC260116P00004000,AMC260116P00004500,AMC260116P00005000,AMC260116P00005500,AMC260116P00007000,AMC260116P00010000,AMC260116P00012000,AMC260116P00015000,AMC260116P00020000
2024-05-14 14:25:00-04:00,,,,,,0.03999999910593033,0.10000000149011612,0.20000000298023224,0.3700000047683716,0.6100000143051147,0.8500000238418579,1.1299999952316284,1.5499999523162842,1.850000023841858,,,,,,,,0.27000001072883606,0.4699999988079071,,,1.309999942779541,,,,,,,,,,,0.8299999833106995,,,,,,,,,0.11999999731779099,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.10000000149011612,,0.3400000035762787,,,,,,,,,,,,,,,,,,,,,,,,,0.4300000071525574,,,,,,,,,,,,,,,1.25,,,,,,,,,,,,,,,,,,,,,0.03999999910593033,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2000000476837158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14 14:26:00-04:00,,,,,,0.03999999910593033,0.09000000357627869,0.2199999988079071,0.4000000059604645,0.6000000238418579,0.8500000238418579,1.2200000286102295,,1.8899999856948853,2.6600000858306885,,,,,,0.1599999964237213,,,,0.9900000095367432,,1.6699999570846558,,,,,,,,0.3700000047683716,,0.8799999952316284,,,,,,,,,0.12999999523162842,0.27000001072883606,,,,,,,,,,,,,,0.3199999928474426,,,,1.3300000429153442,,,,,,,0.07999999821186066,,,,0.800000011920929,,1.3799999952316284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,,,,,,,,,,,,,,,,,,,,,,,,0.47999998927116394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27000001072883606,,,,,,,,,,,,,,
2024-05-14 14:27:00-04:00,,,,,0.019999999552965164,0.03999999910593033,,0.1899999976158142,,0.5299999713897705,0.8799999952316284,1.1399999856948853,1.4600000381469727,1.8600000143051147,,,,,,0.03999999910593033,0.15000000596046448,0.2800000011920929,0.49000000953674316,0.7200000286102295,,,,,,,,,,0.20000000298023224,,,,,,,,,,,,0.11999999731779099,,,,,1.2300000190734863,,,,,,,,,,,0.5099999904632568,0.7799999713897705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6500000953674316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14 14:28:00-04:00,,,,,,0.03999999910593033,0.09000000357627869,0.20000000298023224,0.4000000059604645,0.6100000143051147,0.8600000143051147,1.159999966621399,,1.850000023841858,2.609999895095825,,,,0.019999999552965164,,,,,,,,,,,,,,,,,,,,1.399999976158142,,,,,,,0.11999999731779099,,,,0.9900000095367432,,,,,2.700000047683716,,,,,,0.3100000023841858,,,,,,,,,,,0.07000000029802322,,,,,,,,2.0999999046325684,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14 14:29:00-04:00,,,,,0.019999999552965164,0.03999999910593033,0.10000000149011612,0.20999999344348907,0.4000000059604645,0.5899999737739563,0.8500000238418579,1.1699999570846558,1.4900000095367432,1.8300000429153442,,,,,,0.05000000074505806,0.15000000596046448,,0.49000000953674316,0.7099999785423279,1.0399999618530273,,1.7000000476837158,2.0399999618530273,,,0.019999999552965164,,,0.1899999976158142,,,,,,,,,,,,0.12999999523162842,,,,,,1.6100000143051147,,,2.7100000381469727,,,,,,0.2800000011920929,,,1.090000033378601,,,,,,,,,,,0.550000011920929,,,1.399999976158142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3299999237060547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25,,,,,,,,,,,,,,,,,,2.440000057220459,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14 14:30:00-04:00,,,,,,0.03999999910593033,0.10000000149011612,0.20999999344348907,0.4000000059604645,0.6100000143051147,0.8799999952316284,1.190000057220459,1.5499999523162842,1.8700000047683716,2.690000057220459,,,,,,,,0.49000000953674316,,,,,,,,,,,,0.36000001430511475,,0.8799999952316284,,1.600000023841858,,2.3299999237060547,,,,,,0.2800000011920929,,0.7400000095367432,1.0,,,,2.4000000953674316,,,,,,,,0.5099999904632568,,,,,,,,,,,,,0.550000011920929,0.800000011920929,1.100000023841858,,,,,,4.5,,,7.150000095367432,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.590000033378601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14 14:31:00-04:00,,,,0.009999999776482582,,0.03999999910593033,0.09000000357627869,,0.3799999952316284,0.6299999952316284,0.8999999761581421,1.2000000476837158,1.5700000524520874,1.8899999856948853,,,,,,,0.12999999523162842,0.30000001192092896,0.5099999904632568,0.7200000286102295,,,1.7799999713897705,2.0,,,,0.05000000074505806,0.09000000357627869,,0.3700000047683716,0.6000000238418579,,,,,,,,,,,,,,,,,,,,,,,,,0.3100000023841858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14 14:32:00-04:00,,,,,,0.03999999910593033,0.10000000149011612,0.23000000417232513,0.41999998688697815,0.6499999761581421,0.9399999976158142,1.25,1.649999976158142,1.9900000095367432,2.75,,,,0.029999999329447746,0.05999999865889549,0.14000000059604645,0.2800000011920929,0.5,,1.0299999713897705,1.399999976158142,,2.0999999046325684,,,,,,0.20999999344348907,,0.6000000238418579,,,,1.899999976158142,2.25,,,,0.07000000029802322,,0.2800000011920929,,0.6800000071525574,1.0,1.2799999713897705,1.6699999570846558,,,,,,,,,,,,,1.350000023841858,,,2.559999942779541,,,,,0.1899999976158142,,,0.8299999833106995,1.0800000429153442,1.440000057220459,,2.1600000858306885,,,,,,,,,,,,,,,,,,,,,,,1.5,,,2.5999999046325684,,,,,0.5,,,,,,,,,4.25,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.600000023841858,,,,,,,6.5,,,
2024-05-14 14:33:00-04:00,,,,,0.019999999552965164,0.05000000074505806,,0.23999999463558197,0.41999998688697815,0.6600000262260437,0.9300000071525574,1.25,1.600000023841858,1.9700000286102295,,,,,,,,,,0.75,1.0700000524520874,1.399999976158142,1.7599999904632568,,,,,,0.07999999821186066,0.2199999988079071,0.3700000047683716,,0.8799999952316284,1.2100000381469727,1.5099999904632568,1.9500000476837158,2.3499999046325684,,,,,0.12999999523162842,,,0.7400000095367432,,,,,,,,,,,,,,,,,,,,,,,,0.1899999976158142,0.3499999940395355,,,1.100000023841858,1.4600000381469727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5800000429153442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.340000152587891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14 14:34:00-04:00,,,,,,0.05000000074505806,0.10999999940395355,0.2199999988079071,0.3799999952316284,0.6499999761581421,0.949999988079071,1.2599999904632568,1.600000023841858,1.9700000286102295,2.740000009536743,,,,,0.05999999865889549,0.12999999523162842,0.27000001072883606,,,,,,,,0.009999999776482582,,,,0.20999999344348907,,0.6100000143051147,,1.2200000286102295,,,,,,,,,,,,1.0,,,,2.6600000858306885,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47999998927116394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,
2024-05-14 14:35:00-04:00,,,,,,0.03999999910593033,0.10000000149011612,0.2199999988079071,,0.6200000047683716,0.8799999952316284,1.2000000476837158,1.559999942779541,1.8700000047683716,,,,,,,,,,,1.059999942779541,1.3300000429153442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4700000286102295,,,,,,,0.09000000357627869,,,,0.8100000023841858,,,,2.240000009536743,2.9200000762939453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.940000057220459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14 14:36:00-04:00,,,,,,0.05000000074505806,0.10999999940395355,0.23999999463558197,0.41999998688697815,0.6399999856948853,,1.2300000190734863,,1.899999976158142,2.759999990463257,,,,0.029999999329447746,,0.14000000059604645,,,,1.0499999523162842,,1.7000000476837158,,,,,,,,,,,,,,,,,,,,,,,,,,,2.450000047683716,,,,,,,,,0.800000011920929,,,,,,,,,,,,0.550000011920929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14 14:37:00-04:00,,,,,0.019999999552965164,,0.10000000149011612,0.23000000417232513,0.4000000059604645,0.6299999952316284,0.8999999761581421,1.159999966621399,1.559999942779541,1.9299999475479126,,,,,,,,,0.5,,,,,,,,,0.03999999910593033,,,0.3700000047683716,0.5699999928474426,,1.0499999523162842,,,,,,,,,,,,0.9800000190734863,,,,,,,,,,,,,,,,,,,,,,,,0.3400000035762787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3100000023841858,,0.7300000190734863,,1.2999999523162842,,,,,3.2899999618530273,,,,,,,,,,,,,,,,,,,0.5199999809265137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14 14:38:00-04:00,,,,0.009999999776482582,,0.03999999910593033,0.10999999940395355,0.2199999988079071,0.38999998569488525,0.6000000238418579,0.8799999952316284,1.1799999475479126,1.440000057220459,1.899999976158142,2.549999952316284,,,,,0.05999999865889549,0.15000000596046448,0.2800000011920929,0.47999998927116394,,,,1.7000000476837158,2.049999952316284,,,,,,0.20000000298023224,,,0.8100000023841858,,,,,,,,,0.12999999523162842,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,0.1599999964237213,,,0.8199999928474426,,1.4600000381469727,,,,,,,,,,,,,,,,,,,,0.30000001192092896,,,,,,,,2.5399999618530273,,,,0.3400000035762787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14 14:39:00-04:00,,,,,,0.03999999910593033,0.10000000149011612,0.20000000298023224,0.38999998569488525,0.5899999737739563,,1.149999976158142,1.4700000286102295,1.8200000524520874,2.5999999046325684,,,,,,,,,0.7200000286102295,,1.340000033378601,,2.049999952316284,,,,,,,0.3499999940395355,,,,,,,,,,,,,0.44999998807907104,0.6600000262260437,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8100000023841858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.200000047683716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5999999046325684,,,,,,
2024-05-14 14:40:00-04:00,,,,,,0.03999999910593033,,0.23000000417232513,0.3799999952316284,0.6000000238418579,0.8600000143051147,1.159999966621399,1.5,1.8600000143051147,,,,,,,0.14000000059604645,,,0.7400000095367432,0.9100000262260437,,,,,,,,,,,0.5699999928474426,,,,,,,,,,,,,0.6899999976158142,,,,,,,,,,,,0.3100000023841858,,0.7699999809265137,,,,,,,,,0.09000000357627869,,0.3400000035762787,,,,,,,2.880000114440918,3.7300000190734863,,,,,,,,,,,,,,,,,,,0.9300000071525574,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.070000171661377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14 14:41:00-04:00,,,,,,,0.10999999940395355,0.23000000417232513,0.4000000059604645,0.6399999856948853,0.9200000166893005,,,1.9299999475479126,,,,,,0.05999999865889549,,,,,1.0199999809265137,,,,,,,,,,,0.6200000047683716,,1.190000057220459,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.7900000214576721,,,,,,,,,,,,,,,1.409999966621399,1.7799999713897705,2.1600000858306885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6500000953674316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14 14:42:00-04:00,,,,,0.009999999776482582,0.05000000074505806,0.10000000149011612,0.2199999988079071,0.4000000059604645,0.6200000047683716,0.8700000047683716,1.2200000286102295,1.559999942779541,1.909999966621399,,,,,,,,,0.5,,1.0099999904632568,,,2.059999942779541,,,,,,0.20000000298023224,,,,,,,,,,,,0.11999999731779099,,,,,1.309999942779541,,,,2.7300000190734863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029999999329447746,,,,,,,,1.5099999904632568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14 14:43:00-04:00,,,,,0.019999999552965164,0.03999999910593033,0.10000000149011612,0.23000000417232513,0.4099999964237213,0.6200000047683716,0.9100000262260437,1.2100000381469727,1.559999942779541,1.940000057220459,2.6700000762939453,,,,,,0.14000000059604645,,,0.7300000190734863,1.059999942779541,1.3899999856948853,1.7400000095367432,,,,,,,,0.36000001430511475,0.5899999737739563,0.8700000047683716,,,,2.2200000286102295,,,,,,,,,,,1.649999976158142,2.0299999713897705,,,,0.029999999329447746,,,,,,,,,,,,,,,,,,,,1.100000023841858,1.4299999475479126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12999999523162842,0.2800000011920929,,,,,1.5,,,,,3.569999933242798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,,,,,
2024-05-14 14:44:00-04:00,,,,,,,0.10999999940395355,0.23000000417232513,,0.6000000238418579,0.8899999856948853,,,1.899999976158142,2.700000047683716,,,,,,,,0.5199999809265137,,,,1.690000057220459,,,,,,,,0.36000001430511475,,0.8799999952316284,,,,,,,,,,0.27000001072883606,,,,1.2799999713897705,,,,2.799999952316284,,,,,,,,,,,,,,,,,,0.17000000178813934,,,,,,,2.0999999046325684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,,1.8899999856948853,,,,,,,,,,,,,,,,,,,,,,,,0.8999999761581421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14 14:45:00-04:00,,,,,,0.03999999910593033,0.10999999940395355,0.23999999463558197,,0.6499999761581421,0.9399999976158142,1.25,1.5199999809265137,2.009999990463257,2.799999952316284,,,,,0.05000000074505806,0.14000000059604645,0.28999999165534973,0.47999998927116394,,,,,,,,,,,0.1899999976158142,0.36000001430511475,,0.8999999761581421,1.2400000095367432,,,,,,,,0.11999999731779099,,,0.699999988079071,,,,,,,,,,,,0.3199999928474426,,,,,,,,,,,,0.18000000715255737,,0.5600000023841858,0.8299999833106995,1.100000023841858,,,,,,,5.5,,,,,,,,,,,,,,,0.44999998807907104,0.6899999976158142,,,,,,,,,,,,,0.9599999785423279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4000000953674316,,,,6.71999979019165,,,
2024-05-14 14:46:00-04:00,,,,,0.009999999776482582,0.05000000074505806,0.10999999940395355,0.23999999463558197,0.41999998688697815,0.6600000262260437,0.9399999976158142,1.2599999904632568,1.6100000143051147,1.9800000190734863,2.7699999809265137,,,,0.029999999329447746,0.05999999865889549,0.15000000596046448,0.30000001192092896,,,1.0499999523162842,,1.7200000286102295,2.109999895095825,,,,,0.07999999821186066,,,,,,,,,,,,,,,,0.699999988079071,,,,,,2.799999952316284,,,,,,,,,,,,,,,,,,,0.3400000035762787,0.5899999737739563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2799999713897705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14 14:47:00-04:00,,,,,,0.05000000074505806,0.11999999731779099,0.23999999463558197,0.4099999964237213,0.6800000071525574,0.9399999976158142,1.2400000095367432,1.600000023841858,2.1600000858306885,,,,,0.029999999329447746,,0.1599999964237213,0.28999999165534973,0.49000000953674316,0.7599999904632568,,1.4299999475479126,1.75,2.119999885559082,,,,,,0.20999999344348907,0.36000001430511475,0.5799999833106995,,1.2300000190734863,1.590000033378601,1.9600000381469727,,,,,,0.12999999523162842,,,,,1.309999942779541,,2.0299999713897705,,,,,,,,,,,,,,,,,,,0.09000000357627869,,,0.5600000023841858,0.8500000238418579,,,,2.200000047683716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2799999713897705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5399999618530273,,,,,,,,,,
2024-05-14 14:48:00-04:00,,,,0.009999999776482582,,0.03999999910593033,,0.25999999046325684,0.4099999964237213,0.6299999952316284,0.9200000166893005,1.25,1.6200000047683716,2.0,2.75,,,,,0.05000000074505806,0.15000000596046448,,0.5,,1.0399999618530273,,,,,,,0.05000000074505806,,0.18000000715255737,0.38999998569488525,,,1.25,1.5499999523162842,,,,,,,0.11999999731779099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5799999833106995,,,,,2.200000047683716,2.9600000381469727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12999999523162842,,,0.6800000071525574,,,1.4900000095367432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14 14:49:00-04:00,,,,,0.019999999552965164,0.03999999910593033,0.10000000149011612,0.23000000417232513,,0.6399999856948853,0.9200000166893005,1.2400000095367432,1.5499999523162842,2.0,2.75,,,,,,0.15000000596046448,,0.5099999904632568,,,,1.7599999904632568,,,,,,0.07999999821186066,,0.3799999952316284,,0.8899999856948853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2200000286102295,,,,,,,,0.5699999928474426,,1.149999976158142,,,,,,,,,,,,,,,,,,,,,,0.4399999976158142,,,,,,,,,,,,,,0.9900000095367432,1.2599999904632568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14 14:50:00-04:00,,,,,,0.03999999910593033,0.10999999940395355,0.23000000417232513,,0.6299999952316284,0.9100000262260437,1.2300000190734863,1.600000023841858,1.9600000381469727,,,,,,,,,0.5,,,,,,,,,,,0.20000000298023224,0.3799999952316284,,,,1.590000033378601,1.840000033378601,,,,,,,,,,,,,,,,,,,,,,,,1.090000033378601,,,,,,,,,,,,,,,1.809999942779541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5099999904632568,0.7200000286102295,,,,,,,,,,,0.12999999523162842,,,,,,,,,,,,,,,,,,,,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14 14:51:00-04:00,,,,0.009999999776482582,0.019999999552965164,0.03999999910593033,,0.2199999988079071,0.38999998569488525,0.6000000238418579,0.8799999952316284,1.190000057220459,,1.909999966621399,,,,,,0.05999999865889549,,,,,1.0199999809265137,,,,,,,,0.07999999821186066,,0.3799999952316284,,0.8600000143051147,,,,2.2100000381469727,,,,,,,,,,,,,,,,,,,,0.30000001192092896,0.49000000953674316,,,,,,,,,,,,,0.5799999833106995,,,,1.7999999523162842,,,,,,,,,,,,,,,,,,,,,,,1.149999976158142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14 14:52:00-04:00,,,,,,,0.10000000149011612,0.2199999988079071,0.4099999964237213,0.6499999761581421,0.9100000262260437,1.2300000190734863,1.5700000524520874,1.9600000381469727,2.7100000381469727,,,,,,0.15000000596046448,,0.5,0.7400000095367432,,,,2.0999999046325684,,,,,,0.20999999344348907,,0.6000000238418579,0.8799999952316284,1.2200000286102295,,,,,,,,,,,0.7300000190734863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4500000476837158,,,,,,,,,,,,,,,,,,,,,,,0.949999988079071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9000000953674316,,,,,,,,,,,,,,,,1.159999966621399,,,,,,,,,,,,,,,,,,,,,1.5399999618530273,,,,,,,,,,
2024-05-14 14:53:00-04:00,,,,,0.019999999552965164,0.03999999910593033,0.10999999940395355,0.20999999344348907,,0.6200000047683716,0.8899999856948853,1.2300000190734863,1.5700000524520874,1.940000057220459,2.7200000286102295,,,,0.029999999329447746,,0.15000000596046448,,0.49000000953674316,,1.0499999523162842,,,,,,,,,,0.3799999952316284,,,1.2000000476837158,,,,,,,,,,,,,,,,,,,,,,,,0.5099999904632568,0.7599999904632568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7099999785423279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14 14:54:00-04:00,,,,,0.019999999552965164,0.03999999910593033,,0.23000000417232513,0.41999998688697815,0.6499999761581421,0.8600000143051147,1.25,1.600000023841858,,2.75,,,,,,0.15000000596046448,0.30000001192092896,0.47999998927116394,0.75,1.0299999713897705,,,,,,,,,,,,0.8899999856948853,,,,2.299999952316284,,,,,,,0.49000000953674316,,,,,,,,,,,,,,,,,1.3899999856948853,,,,,,,,,,,,,1.4600000381469727,1.809999942779541,,2.930000066757202,,,,,,,,,,,,,,,,,,,,,1.159999966621399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.75,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14 14:55:00-04:00,,,,0.009999999776482582,,0.03999999910593033,0.10999999940395355,0.23000000417232513,,0.6600000262260437,0.9300000071525574,1.25,1.6299999952316284,2.0,2.75,,,0.009999999776482582,,0.05999999865889549,,0.30000001192092896,,,,,,2.119999885559082,,,,,,,0.38999998569488525,,0.8899999856948853,1.2300000190734863,,,,,,0.05000000074505806,0.05999999865889549,,0.2800000011920929,,,,,,,,,,,,,,,,,,,,,,,,,,0.17000000178813934,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,1.2599999904632568,,,,,,,,,0.5,,,,,,,,,,5.150000095367432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
